45.6520 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
45.6549 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
45.6599 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
45.6855 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
45.6884 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.0529 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.0575 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.0844 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.0874 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.1205 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.5604 	DATA 	Mouse: wheel shift=(0,-1), pos=(263,338)
46.5850 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.5899 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.5951 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.6203 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.6222 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.6298 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.6517 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.6576 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.6838 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.6963 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.7193 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.7272 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.7532 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.7594 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.7858 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.8872 	DATA 	Mouse: wheel shift=(0,-2), pos=(263,338)
46.8954 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.9193 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.9222 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.9271 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.9533 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.9552 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
46.9613 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
47.0209 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
47.0521 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
47.0581 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
47.0874 	DATA 	Mouse: wheel shift=(0,0), pos=(263,338)
47.7609 	DATA 	Mouse: wheel shift=(0,1), pos=(298,237)
47.7869 	DATA 	Mouse: wheel shift=(0,1), pos=(298,237)
47.7900 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
47.7952 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
47.8203 	DATA 	Mouse: wheel shift=(0,1), pos=(298,237)
47.8236 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
47.8282 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
47.8536 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
47.8871 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
47.9201 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
47.9504 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
47.9530 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
47.9615 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
47.9858 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
47.9934 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.0191 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.0531 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.1526 	DATA 	Mouse: wheel shift=(0,-2), pos=(298,237)
48.1565 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.1618 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.1861 	DATA 	Mouse: wheel shift=(0,-1), pos=(298,237)
48.1880 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.1952 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.2202 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.2522 	DATA 	Mouse: wheel shift=(0,-1), pos=(298,237)
48.2867 	DATA 	Mouse: wheel shift=(0,-1), pos=(298,237)
48.3197 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.3527 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.3838 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.3853 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.3954 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.4183 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
48.4523 	DATA 	Mouse: wheel shift=(0,0), pos=(298,237)
49.0855 	DATA 	Mouse: wheel shift=(0,-2), pos=(352,261)
49.0905 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.1171 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.1185 	DATA 	Mouse: wheel shift=(0,-1), pos=(352,261)
49.1258 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.1535 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.1536 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.2209 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.2302 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.2519 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.2621 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.2864 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.3194 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.5866 	DATA 	Mouse: wheel shift=(0,-1), pos=(352,261)
49.5886 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.6173 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.6206 	DATA 	Mouse: wheel shift=(0,-1), pos=(352,261)
49.6255 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.6504 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.6531 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.6856 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.7168 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.7196 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.7501 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.7517 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.7857 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.8192 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.8867 	DATA 	Mouse: wheel shift=(0,-2), pos=(352,261)
49.8948 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.9190 	DATA 	Mouse: wheel shift=(0,-1), pos=(352,261)
49.9207 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.9516 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.9537 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.9575 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.9854 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
49.9960 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.0204 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.0535 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.0573 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.0869 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.1180 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.1513 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.1868 	DATA 	Mouse: wheel shift=(0,-2), pos=(352,261)
50.1956 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.2171 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.2198 	DATA 	Mouse: wheel shift=(0,-1), pos=(352,261)
50.2288 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.2502 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.2504 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.2670 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.3009 	DATA 	Mouse: wheel shift=(0,-1), pos=(352,261)
50.3341 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.3681 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.4001 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.4323 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.4340 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.4643 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.4666 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.4999 	DATA 	Mouse: wheel shift=(0,2), pos=(352,261)
50.5054 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.5153 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.5181 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.5259 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.5520 	DATA 	Mouse: wheel shift=(0,1), pos=(352,261)
50.5865 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.6185 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.6523 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.6832 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.6849 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.7169 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.7188 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.7269 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.7518 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.7578 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.7856 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.8867 	DATA 	Mouse: wheel shift=(0,-2), pos=(352,261)
50.8916 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.9197 	DATA 	Mouse: wheel shift=(0,-2), pos=(352,261)
50.9258 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.9528 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
50.9853 	DATA 	Mouse: wheel shift=(0,-1), pos=(352,261)
51.0182 	DATA 	Mouse: wheel shift=(0,-1), pos=(352,261)
51.0524 	DATA 	Mouse: wheel shift=(0,-1), pos=(352,261)
51.0553 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
51.0855 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
51.1191 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
51.1525 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
51.1862 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
51.1962 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
51.2183 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
51.2285 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
51.2548 	DATA 	Mouse: wheel shift=(0,0), pos=(352,261)
53.0844 	DATA 	Mouse: wheel shift=(0,0), pos=(339,348)
53.0893 	DATA 	Mouse: wheel shift=(0,0), pos=(339,348)
53.1194 	DATA 	Mouse: wheel shift=(0,0), pos=(339,348)
53.1253 	DATA 	Mouse: wheel shift=(0,0), pos=(339,348)
53.1510 	DATA 	Mouse: wheel shift=(0,0), pos=(339,348)
53.4573 	DATA 	Mouse: wheel shift=(0,0), pos=(339,348)
53.4834 	DATA 	Mouse: wheel shift=(0,0), pos=(339,348)
53.4861 	DATA 	Mouse: wheel shift=(0,0), pos=(339,348)
53.4952 	DATA 	Mouse: wheel shift=(0,0), pos=(339,348)
53.5188 	DATA 	Mouse: wheel shift=(0,0), pos=(339,348)
53.5516 	DATA 	Mouse: wheel shift=(0,0), pos=(339,348)
53.5625 	DATA 	Mouse: wheel shift=(0,0), pos=(339,348)
56.1858 	DATA 	Mouse: wheel shift=(0,1), pos=(337,238)
56.1952 	DATA 	Mouse: wheel shift=(0,0), pos=(337,238)
56.2188 	DATA 	Mouse: wheel shift=(0,0), pos=(337,238)
56.2274 	DATA 	Mouse: wheel shift=(0,0), pos=(337,238)
56.2524 	DATA 	Mouse: wheel shift=(0,0), pos=(337,238)
56.2557 	DATA 	Mouse: wheel shift=(0,0), pos=(337,238)
56.2851 	DATA 	Mouse: wheel shift=(0,0), pos=(337,238)
56.2870 	DATA 	Mouse: wheel shift=(0,0), pos=(337,238)
56.7181 	DATA 	Mouse: wheel shift=(0,0), pos=(337,238)
56.7241 	DATA 	Mouse: wheel shift=(0,0), pos=(337,238)
56.7520 	DATA 	Mouse: wheel shift=(0,0), pos=(337,238)
56.7606 	DATA 	Mouse: wheel shift=(0,0), pos=(337,238)
56.7861 	DATA 	Mouse: wheel shift=(0,0), pos=(337,238)
56.8191 	DATA 	Mouse: wheel shift=(0,0), pos=(337,238)
57.5522 	DATA 	Mouse: wheel shift=(0,1), pos=(435,265)
57.5588 	DATA 	Mouse: wheel shift=(0,0), pos=(435,265)
57.5834 	DATA 	Mouse: wheel shift=(0,0), pos=(435,265)
57.5867 	DATA 	Mouse: wheel shift=(0,0), pos=(435,265)
57.5948 	DATA 	Mouse: wheel shift=(0,0), pos=(435,265)
57.5962 	DATA 	Mouse: wheel shift=(0,0), pos=(435,265)
57.6176 	DATA 	Mouse: wheel shift=(0,0), pos=(435,265)
57.6278 	DATA 	Mouse: wheel shift=(0,0), pos=(435,265)
58.5889 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
58.5953 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
58.6169 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
58.6229 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
58.6495 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
58.6515 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
58.6621 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
58.6831 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
58.6850 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
58.7172 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
59.0861 	DATA 	Mouse: wheel shift=(0,1), pos=(412,230)
59.0914 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
59.0940 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
59.1191 	DATA 	Mouse: wheel shift=(0,1), pos=(412,230)
59.1210 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
59.1491 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
59.1508 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
59.1590 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
59.1825 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
59.1843 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
59.2185 	DATA 	Mouse: wheel shift=(0,0), pos=(412,230)
373.1662 	DATA 	Keypress: escape
374.0429 	DEBUG 	Saving data for KeoghRevisedRetrocueTask ExperimentHandler
374.0450 	INFO 	saved data to C:\Users\cocon\OneDrive\Documents\GitHub\Kiyonaga-Lab\PNR Project\Connie_Code\data/291002_KeoghRevisedRetrocueTask_2025-04-28_12h37.07.044.psydat
374.0461 	INFO 	saved data to 'C:\\Users\\cocon\\OneDrive\\Documents\\GitHub\\Kiyonaga-Lab\\PNR Project\\Connie_Code\\data/291002_KeoghRevisedRetrocueTask_2025-04-28_12h37.07.044.csv'
